No.	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	SRA_Run_URL	BioProject_URL	BioSample_URL	SRA_Experiment_URL	Download_URL	_source_line	_repair_note
24	SRR31049260	2025-07-22 03:47:44	2024-10-20 09:37:45	23603285	7080985500	23603285	300	2222		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR031/31049/SRR31049260/SRR31049260.lite.1	SRX26433778	S275	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP539641	PRJNA1173958		1173958	SRS22950544	SAMN44323275	simple	3702	Arabidopsis thaliana	pER8-LEC2-R2							no					SHANDONG AGRICULTURAL UNIVERSITY	SRA1993184		public	46943721DD66842EC1E2B63FFAC9DA9A	F350E265AAA4754F60B699AEA5509D0D	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31049260	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1173958	https://www.ncbi.nlm.nih.gov/biosample/SAMN44323275	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26433778	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR031/31049/SRR31049260/SRR31049260.lite.1	803	
25	SRR31049261	2025-07-22 03:47:44	2024-10-20 09:35:30	22258349	6677504700	22258349	300	2094		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR031/31049/SRR31049261/SRR31049261.lite.1	SRX26433777	S274	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP539641	PRJNA1173958		1173958	SRS22950543	SAMN44323274	simple	3702	Arabidopsis thaliana	pER8-LEC2-R1							no					SHANDONG AGRICULTURAL UNIVERSITY	SRA1993184		public	FE91D684A89E9B645C08BF823761E391	D607F09F055F222A364A5B07C88AEEDF	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31049261	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1173958	https://www.ncbi.nlm.nih.gov/biosample/SAMN44323274	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26433777	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR031/31049/SRR31049261/SRR31049261.lite.1	804	
26	SRR31484298	2025-10-28 06:27:04	2024-11-25 03:32:04	16158714	1228062264	0	76	465		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484298/SRR31484298.lite.1	SRX26852524	103470-001-037	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335611	SAMN45028180	simple	3702	Arabidopsis thaliana	103470-001-037							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	02AE5C93FD34916861CD6CFBCEE2D627	D3398046E317420E870FF07F2C2A6062	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484298	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028180	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852524	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484298/SRR31484298.lite.1	869	
27	SRR31484299	2025-10-28 06:27:05	2024-11-25 03:31:02	16852077	1280757852	0	76	484		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484299/SRR31484299.lite.1	SRX26852523	103470-001-036	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335610	SAMN45028179	simple	3702	Arabidopsis thaliana	103470-001-036							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	FAC25277716390FA33AC3374A4922FAA	DE20CA89CF57244011DBD79D636CD658	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484299	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028179	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852523	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484299/SRR31484299.lite.1	870	
28	SRR31484300	2025-10-28 06:27:05	2024-11-25 03:38:17	18893636	1435916336	0	76	545		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484300/SRR31484300.lite.1	SRX26852522	103470-001-035	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335609	SAMN45028178	simple	3702	Arabidopsis thaliana	103470-001-035							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	A6505BF609C61D2FF75360AA30A15D88	C65C33036F19A370C86C58F9EF40B185	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484300	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028178	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852522	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484300/SRR31484300.lite.1	871	
29	SRR31484301	2025-10-28 06:27:05	2024-11-25 03:37:13	17409444	1323117744	0	76	504		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484301/SRR31484301.lite.1	SRX26852521	103470-001-034	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335608	SAMN45028177	simple	3702	Arabidopsis thaliana	103470-001-034							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	5AFDD32D54CA2EE8995CB1B7E0450716	8B4D07E5C5FA2C5B643076D41E4E84D8	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484301	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028177	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852521	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484301/SRR31484301.lite.1	873	
30	SRR31484302	2025-10-28 06:27:05	2024-11-25 03:32:17	16808275	1277428900	0	76	492		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484302/SRR31484302.lite.1	SRX26852520	103470-001-033	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335607	SAMN45028176	simple	3702	Arabidopsis thaliana	103470-001-033							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	7C32D8E669E5F5E153F0BD8FE5A0BE99	1D8682B1E6824278A955FA7292B34299	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484302	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028176	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852520	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484302/SRR31484302.lite.1	874	
31	SRR31484303	2025-10-28 06:27:04	2024-11-25 03:33:25	18861771	1433494596	0	76	542		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484303/SRR31484303.lite.1	SRX26852519	103470-001-032	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335606	SAMN45028175	simple	3702	Arabidopsis thaliana	103470-001-032							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	E4172374652EFDF082CD57AB17198622	5D0773505F58599D97D97000EE5D59FA	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484303	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028175	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852519	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484303/SRR31484303.lite.1	875	
32	SRR31484304	2025-10-28 06:27:04	2024-11-25 03:31:50	16152344	1227578144	0	76	464		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484304/SRR31484304.lite.1	SRX26852518	103470-001-060	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335605	SAMN45028203	simple	3702	Arabidopsis thaliana	103470-001-060							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	51970BA6EAF9D7ED091DF3B473920AE9	627D03F5E60BBFDF24144A9C1869B944	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484304	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028203	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852518	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484304/SRR31484304.lite.1	876	
33	SRR31484305	2025-10-28 06:27:04	2024-11-25 03:37:23	16646718	1265150568	0	76	476		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484305/SRR31484305.lite.1	SRX26852517	103470-001-059	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335604	SAMN45028202	simple	3702	Arabidopsis thaliana	103470-001-059							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	2957464AF0E4A880B828BCCAB89328DF	FE8D57F1F548907BFB536BE4D6C4E525	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484305	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028202	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852517	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484305/SRR31484305.lite.1	877	
34	SRR31484306	2025-10-28 06:27:04	2024-11-25 03:37:49	17399947	1322395972	0	76	501		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484306/SRR31484306.lite.1	SRX26852516	103470-001-058	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335603	SAMN45028201	simple	3702	Arabidopsis thaliana	103470-001-058							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	4AA6312BC95E668FBC775C76B0F5F15B	632DEA8DAD1C573C0DBB37F2BF3F4BB9	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484306	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028201	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852516	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484306/SRR31484306.lite.1	878	
35	SRR31484307	2025-10-28 06:27:04	2024-11-25 03:38:02	17815355	1353966980	0	76	510		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484307/SRR31484307.lite.1	SRX26852515	103470-001-R31-2	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335602	SAMN45028174	simple	3702	Arabidopsis thaliana	103470-001-R31-2							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	0E7757A5393F93875724C43B26BF73CA	2F67ECDBE09D3429DA296AD631C875B6	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484307	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028174	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852515	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484307/SRR31484307.lite.1	880	
36	SRR31484308	2025-10-28 06:27:04	2024-11-25 03:37:37	16493324	1253492624	0	76	477		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484308/SRR31484308.lite.1	SRX26852514	103470-001-057	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335601	SAMN45028200	simple	3702	Arabidopsis thaliana	103470-001-057							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	76D974F4C307F08B99B4C2BEFB89A318	4E1F41D029B2AD045D1E29877A2DAE21	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484308	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028200	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852514	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484308/SRR31484308.lite.1	881	
37	SRR31484309	2025-10-28 06:27:04	2024-11-25 03:38:19	17584449	1336418124	0	76	505		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484309/SRR31484309.lite.1	SRX26852513	103470-001-056	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335600	SAMN45028199	simple	3702	Arabidopsis thaliana	103470-001-056							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	8FF5C08343E26608B08A606CF977E800	35E1267CC86576AB2D814FFB4391F091	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484309	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028199	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852513	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484309/SRR31484309.lite.1	882	
38	SRR31484310	2025-10-28 06:27:05	2024-11-25 03:32:08	17332538	1317272888	0	76	502		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484310/SRR31484310.lite.1	SRX26852512	103470-001-R55-2	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335599	SAMN45028198	simple	3702	Arabidopsis thaliana	103470-001-R55-2							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	0EF262788D511406480F99998FCB03F4	7DC33E5E2981E7B559196005E043C458	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484310	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028198	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852512	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484310/SRR31484310.lite.1	883	
39	SRR31484311	2025-10-28 06:27:05	2024-11-25 03:37:36	16238783	1234147508	0	76	470		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484311/SRR31484311.lite.1	SRX26852511	103470-001-054	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335598	SAMN45028197	simple	3702	Arabidopsis thaliana	103470-001-054							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	B045D6B3128FB09603EC392AAE520876	A15D0AB68E8812073EA964200039E839	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484311	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028197	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852511	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484311/SRR31484311.lite.1	884	
40	SRR31484312	2025-10-28 06:27:05	2024-11-25 03:38:00	15432873	1172898348	0	76	445		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484312/SRR31484312.lite.1	SRX26852510	103470-001-053	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335597	SAMN45028196	simple	3702	Arabidopsis thaliana	103470-001-053							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	498B9A02E5B9AA00DB682BE9709FC43A	EA38EB6D6E8678C5D773FD986900114A	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484312	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028196	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852510	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484312/SRR31484312.lite.1	885	
41	SRR31484313	2025-10-28 06:27:05	2024-11-25 03:47:28	15534559	1180626484	0	76	448		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484313/SRR31484313.lite.1	SRX26852509	103470-001-052	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335596	SAMN45028195	simple	3702	Arabidopsis thaliana	103470-001-052							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	6D1895A1B32B7FCA3463F4847FDD8B17	D5D3E2C1CADE90E7DE229DC1394003A1	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484313	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028195	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852509	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484313/SRR31484313.lite.1	886	
42	SRR31484314	2025-10-28 06:27:05	2024-11-25 03:59:45	15995173	1215633148	0	76	461		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484314/SRR31484314.lite.1	SRX26852508	103470-001-051	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335595	SAMN45028194	simple	3702	Arabidopsis thaliana	103470-001-051							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	7BF7F056543FB06FA7C07E8227474922	7FF92F25DE03EFDE7B491E6C2725DBEF	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484314	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028194	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852508	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484314/SRR31484314.lite.1	887	
43	SRR31484315	2025-10-28 06:27:05	2024-11-25 03:59:41	18373134	1396358184	0	76	531		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484315/SRR31484315.lite.1	SRX26852507	103470-001-050	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335594	SAMN45028193	simple	3702	Arabidopsis thaliana	103470-001-050							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	6497017690666ED7FACE56250A8184E1	B6B8D78C1980CC6FD4ED4380AEDCD366	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484315	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028193	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852507	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484315/SRR31484315.lite.1	888	
44	SRR31484316	2025-10-28 06:27:05	2024-11-25 03:48:22	19338907	1469756932	0	76	555		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484316/SRR31484316.lite.1	SRX26852506	103470-001-049	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335593	SAMN45028192	simple	3702	Arabidopsis thaliana	103470-001-049							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	737029379CCD5174DF56B008118D41EA	BB56B832E88704140BF75A9AD7C6C149	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484316	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028192	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852506	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484316/SRR31484316.lite.1	889	
45	SRR31484317	2025-10-28 06:27:05	2024-11-25 03:24:55	21492172	1633405072	0	76	613		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484317/SRR31484317.lite.1	SRX26852505	103470-001-048	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335592	SAMN45028191	simple	3702	Arabidopsis thaliana	103470-001-048							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	6919794827F5293705F23C4CFFE9EFEF	A75B94FFD72E686228A8D70D9E262BAE	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484317	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028191	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852505	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484317/SRR31484317.lite.1	891	
46	SRR31484318	2025-10-28 06:27:05	2024-11-25 03:55:33	19301668	1466926768	0	76	559		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484318/SRR31484318.lite.1	SRX26852504	103470-001-030	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335591	SAMN45028173	simple	3702	Arabidopsis thaliana	103470-001-030							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	D1277058A89267604923514683127AEB	05D7A5C10F6FF845A3205DCF6FDBB3A7	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484318	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028173	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852504	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484318/SRR31484318.lite.1	892	
47	SRR31484319	2025-10-28 06:27:05	2024-11-25 03:22:17	18667966	1418765416	0	76	534		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484319/SRR31484319.lite.1	SRX26852503	103470-001-047	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335590	SAMN45028190	simple	3702	Arabidopsis thaliana	103470-001-047							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	A909216917DFBB702B133907B44558C7	3C93433258AA4C450958D10CBA7F2ADE	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484319	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028190	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852503	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484319/SRR31484319.lite.1	893	
48	SRR31484320	2025-10-28 06:27:05	2024-11-25 03:45:55	16776236	1274993936	0	76	489		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484320/SRR31484320.lite.1	SRX26852502	103470-001-046	RNA-Seq	cDNA_oligo_dT	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP547309	PRJNA1190170		1190170	SRS23335589	SAMN45028189	simple	3702	Arabidopsis thaliana	103470-001-046							no					WAGENINGEN UNIVERSITY & RESEARCH	SRA2021007		public	C313B0BC9C52EF32CAD2BA21B3F8E435	20880AE66DCE8B876EDA2ED869475579	https://www.ncbi.nlm.nih.gov/sra/?term=SRR31484320	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1190170	https://www.ncbi.nlm.nih.gov/biosample/SAMN45028189	https://www.ncbi.nlm.nih.gov/sra/?term=SRX26852502	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31484/SRR31484320/SRR31484320.lite.1	894	
